Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
473, 220.335178297, 28111.052168130875, 9500, 80348, 0.2, 1567, 1, [1. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 2. 3. 3.]
474, 220.80481184, 28139.673223257065, 9520, 80637, 0.05, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 2. 3. 3.]
475, 221.249459782, 28158.82032585144, 9540, 80897, 0.1, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 2. 3. 3.]
476, 221.694392448, 28340.14625763893, 9560, 80997, 0.05, 1567, 1, [1. 2. 1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 2. 2. 2. 2.]
477, 222.157031197, 28363.318658828735, 9580, 81159, 0.0, 1509, 1, [3. 2. 3. 0. 1. 3. 2. 1. 0. 2. 3. 1. 2. 3. 2. 3.]
478, 222.619922305, 28387.66203022003, 9600, 81292, 0.0, 1509, 1, [3. 2. 3. 0. 1. 3. 2. 1. 0. 2. 1. 1. 2. 3. 2. 3.]
479, 223.114116608, 28409.196437835693, 9620, 81440, 0.0, 1509, 1, [3. 2. 0. 1. 3. 1. 2. 3. 0. 2. 3. 1. 2. 0. 1. 2.]
480, 223.568611149, 28443.62505555153, 9640, 81542, 0.05, 1567, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
481, 224.05351595, 28462.93647956848, 9660, 81650, 0.0, 1567, 1, [3. 2. 1. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
482, 224.526434976, 28499.808334350586, 9680, 81755, 0.0, 1567, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
483, 224.998499003, 28535.65854740143, 9700, 81909, 0.0, 1567, 1, [1. 2. 3. 1. 3. 2. 1. 3. 2. 0. 3. 2. 1. 0. 3. 3.]
484, 225.485135832, 28561.10206437111, 9720, 82065, 0.0, 1509, 1, [3. 2. 1. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
485, 225.970068052, 28578.90730690956, 9740, 82293, 0.2, 1537, 2, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
486, 226.448807516, 28705.06028699875, 9760, 82572, 0.2, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
487, 226.900824988, 28746.980594158173, 9780, 82729, 0.0, 1509, 1, [1. 3. 3. 1. 2. 3. 1. 2. 3. 0. 2. 1. 1. 0. 2. 3.]
488, 227.354426569, 28768.5612950325, 9800, 82813, 0.0, 1435, 1, [1. 2. 3. 1. 2. 3. 2. 3. 2. 0. 2. 1. 1. 0. 2. 3.]
489, 227.810223452, 28792.86373090744, 9820, 82913, 0.0, 1435, 1, [3. 2. 1. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
490, 228.273808641, 28817.789455890656, 9840, 83037, 0.0, 1435, 1, [3. 2. 1. 3. 0. 2. 1. 3. 0. 1. 2. 3. 1. 0. 2. 3.]
491, 228.783745208, 28847.361072540283, 9860, 83315, 0.05, 1537, 2, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
492, 229.240706408, 28880.436327934265, 9880, 83532, 0.0, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
493, 229.732302243, 28895.972873210907, 9900, 83772, 0.05, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
494, 230.216697552, 29068.42092370987, 9920, 83877, 0.0, 1537, 2, [1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 3.]
495, 230.692000665, 29108.062129497528, 9940, 84127, 0.0, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
496, 231.166693016, 29134.342502593994, 9960, 84222, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
497, 231.642349054, 29159.575301885605, 9980, 84391, 0.0, 1435, 1, [3. 2. 0. 1. 3. 1. 2. 0. 1. 0. 3. 2. 1. 3. 2. 0.]
498, 232.119416841, 29184.38022661209, 10000, 84631, 0.05, 1509, 1, [2. 3. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
499, 232.577923062, 29335.688200235367, 10020, 84901, 0.05, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
500, 233.045532758, 29422.743723154068, 10040, 85055, 0.0, 1567, 1, [1. 1. 0. 2. 3. 1. 3. 2. 3. 3. 3. 3. 3. 3. 3. 3.]
501, 233.511061358, 29446.340156555176, 10060, 85315, 0.05, 1509, 1, [1. 3. 1. 3. 2. 3. 1. 2. 3. 1. 3. 2. 1. 3. 2. 3.]
502, 234.014577591, 29605.550379514694, 10080, 85479, 0.05, 1509, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3.]
503, 234.476353831, 29625.02964949608, 10100, 85622, 0.0, 1509, 1, [1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3.]
504, 234.963451094, 29707.69869852066, 10120, 85836, 0.0, 1509, 1, [1. 3. 2. 3. 2. 0. 1. 2. 3. 1. 3. 2. 1. 3. 2. 3.]
505, 235.443946483, 29797.89405298233, 10140, 85929, 0.0, 1567, 1, [1. 2. 3. 0. 1. 3. 2. 0. 2. 1. 0. 3. 3. 2. 1. 3.]
506, 235.914705654, 29820.7999458313, 10160, 86068, 0.0, 1567, 1, [1. 2. 3. 1. 2. 1. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3.]
507, 236.395794912, 29894.55318403244, 10180, 86168, 0.1, 1567, 1, [1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 1. 2. 1. 1. 1. 3.]
508, 236.869653293, 29916.83122086525, 10200, 86469, 0.05, 1567, 1, [2. 3. 1. 3. 2. 3. 2. 3. 1. 2. 0. 3. 1. 3. 2. 3.]
509, 237.3556418, 29980.76748394966, 10220, 86679, 0.05, 1567, 1, [1. 3. 2. 3. 2. 0. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
510, 237.812281487, 30136.05179786682, 10240, 86791, 0.1, 1567, 1, [1. 2. 3. 0. 1. 3. 2. 0. 2. 1. 0. 3. 3. 2. 1. 3.]
511, 238.28453828600001, 30286.567330121994, 10260, 87147, 0.0, 1567, 1, [2. 3. 3. 3. 2. 2. 2. 2. 3. 3. 3. 3. 2. 2. 2. 0.]
512, 238.740813157, 30334.111075162888, 10280, 87430, 0.0, 1567, 1, [1. 3. 2. 3. 2. 0. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
513, 239.236736892, 30391.54901266098, 10300, 87613, 0.1, 1567, 1, [2. 3. 1. 3. 2. 3. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
514, 239.702086602, 30434.238134860992, 10320, 87759, 0.0, 1509, 1, [3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 3.]
515, 240.167304382, 30454.47543501854, 10340, 87894, 0.0, 1567, 1, [3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 3.]
516, 240.643293082, 30553.394145727158, 10360, 88164, 0.05, 1567, 1, [1. 3. 3. 3. 2. 0. 2. 3. 1. 2. 3. 0. 2. 1. 3. 3.]
517, 241.124380507, 30627.992206335068, 10380, 88312, 0.05, 1509, 1, [1. 2. 3. 0. 2. 3. 1. 0. 3. 2. 1. 3. 0. 2. 3. 1.]
518, 241.612480816, 30656.318479299545, 10400, 88542, 0.1, 1509, 1, [1. 3. 3. 0. 2. 3. 3. 0. 2. 1. 3. 0. 2. 1. 3. 3.]
519, 242.105267869, 30688.304351568222, 10420, 88665, 0.0, 1509, 1, [1. 2. 3. 1. 0. 1. 2. 3. 1. 2. 3. 0. 2. 1. 3. 2.]
520, 242.588837871, 30717.40682888031, 10440, 88754, 0.0, 1567, 1, [1. 2. 3. 0. 2. 1. 3. 0. 1. 2. 3. 0. 2. 1. 3. 2.]
521, 243.056317532, 30749.04704928398, 10460, 88985, 0.15, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
522, 243.526702161, 30766.842808008194, 10480, 89247, 0.05, 1567, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
523, 243.985552309, 30796.75386786461, 10500, 89366, 0.0, 1509, 1, [1. 2. 3. 0. 2. 3. 0. 2. 1. 2. 3. 0. 2. 1. 3. 2.]
524, 244.489085188, 30815.56533575058, 10520, 89479, 0.0, 1435, 1, [1. 2. 3. 0. 2. 1. 3. 0. 1. 2. 3. 0. 2. 1. 3. 2.]
525, 244.953750577, 30839.76607441902, 10540, 89611, 0.0, 1435, 1, [3. 2. 1. 0. 3. 1. 2. 0. 3. 2. 1. 0. 3. 2. 1. 3.]
526, 245.428218833, 30862.698509454727, 10560, 89830, 0.0, 1435, 1, [2. 3. 1. 3. 2. 3. 1. 2. 3. 1. 3. 0. 2. 1. 3. 3.]
527, 245.897486251, 30889.440553426743, 10580, 89919, 0.05, 1509, 1, [1. 2. 3. 0. 2. 1. 3. 0. 1. 2. 3. 0. 2. 1. 3. 2.]
528, 246.378791154, 31038.399637937546, 10600, 90013, 0.0, 1567, 1, [2. 1. 3. 0. 1. 2. 0. 3. 2. 1. 0. 2. 1. 3. 0. 1.]
529, 246.865590934, 31075.151971817017, 10620, 90297, 0.1, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
530, 247.344111354, 31259.956877946854, 10640, 90521, 0.0, 1567, 1, [1. 3. 2. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 1. 1. 3.]
531, 247.818156988, 31287.426240205765, 10660, 90649, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
532, 248.272275497, 31310.6849963665, 10680, 90792, 0.0, 1509, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
533, 248.728216531, 31334.816389083862, 10700, 91113, 0.1, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
534, 249.197189911, 31357.718981981277, 10720, 91225, 0.0, 1509, 1, [1. 1. 1. 2. 2. 1. 2. 3. 3. 3. 2. 3. 3. 3. 2. 3.]
535, 249.692289859, 31397.82116651535, 10740, 91406, 0.05, 1509, 1, [2. 3. 1. 3. 2. 3. 1. 3. 2. 1. 3. 2. 1. 3. 2. 3.]
536, 250.155707876, 31499.408853769302, 10760, 91577, 0.1, 1509, 1, [2. 2. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
537, 250.63910795500001, 31578.257674455643, 10780, 91803, 0.1, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
538, 251.125273817, 31610.684244155884, 10800, 91922, 0.05, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
539, 251.617550738, 32282.69448685646, 10820, 92024, 0.0, 1509, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
540, 252.08834021, 32390.194606542587, 10840, 92226, 0.05, 1509, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
541, 252.562277345, 32423.53487443924, 10860, 92442, 0.1, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
542, 253.037818314, 32464.101115703583, 10880, 92666, 0.0, 1380, 1, [3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 3.]
543, 253.49390537, 32620.43238425255, 10900, 92904, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
544, 253.95159225, 32644.339225053787, 10920, 93154, 0.15, 1435, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
545, 254.41004975799999, 32685.020532131195, 10940, 93325, 0.0, 1380, 1, [1. 3. 3. 2. 3. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
546, 254.90737675900002, 32811.803160429, 10960, 93612, 0.15, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
547, 255.370884207, 32836.39226388931, 10980, 93821, 0.0, 1435, 1, [1. 3. 3. 2. 3. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
548, 255.846233866, 32859.783260822296, 11000, 94043, 0.3, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
549, 256.327599789, 32984.759484529495, 11020, 94150, 0.0, 1328, 1, [1. 2. 3. 0. 1. 3. 2. 3. 0. 2. 1. 3. 2. 1. 3. 2.]
550, 256.81246173799997, 33120.16765785217, 11040, 94347, 0.1, 1328, 1, [2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
551, 257.29294704499995, 33142.73800492287, 11060, 94494, 0.0, 1380, 1, [1. 2. 0. 1. 3. 2. 0. 3. 1. 0. 3. 1. 2. 0. 2. 3.]
552, 257.76395174, 33182.54825234413, 11080, 94755, 0.25, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
553, 258.239324041, 33233.490208148956, 11100, 94835, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
554, 258.70548233399995, 33377.77484583855, 11120, 94992, 0.1, 1380, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 0.]
555, 259.17099516099995, 33403.37013888359, 11140, 95111, 0.0, 1409, 2, [1. 2. 3. 0. 3. 1. 2. 3. 1. 0. 3. 2. 0. 3. 1. 3.]
556, 259.63101691099996, 33432.43834614754, 11160, 95219, 0.0, 1435, 1, [1. 2. 3. 0. 3. 1. 2. 3. 1. 0. 3. 2. 0. 3. 1. 3.]
557, 260.127976168, 33455.30476021767, 11180, 95340, 0.0, 1435, 1, [3. 2. 0. 1. 3. 0. 2. 1. 3. 2. 0. 1. 3. 2. 0. 1.]
558, 260.59224299699997, 33576.12601733208, 11200, 95528, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
559, 261.066674967, 33600.80260705948, 11220, 95653, 0.0, 1435, 1, [3. 2. 1. 0. 1. 2. 3. 2. 1. 0. 3. 2. 1. 0. 3. 2.]
560, 261.550059015, 33676.12023115158, 11240, 95853, 0.25, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
561, 262.02923997199997, 33701.31860566139, 11260, 96030, 0.05, 1380, 1, [2. 3. 2. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
562, 262.50672836099994, 33768.83749294281, 11280, 96150, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
563, 262.98706873699996, 33792.79677391052, 11300, 96324, 0.0, 1328, 1, [1. 3. 2. 1. 3. 2. 0. 3. 1. 0. 3. 2. 0. 3. 2. 3.]
564, 263.46098166599995, 33818.713817596436, 11320, 96439, 0.0, 1380, 1, [1. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 3.]
565, 263.925192536, 33844.23193192482, 11340, 96552, 0.0, 1380, 1, [1. 2. 3. 2. 3. 2. 0. 3. 1. 0. 3. 2. 0. 3. 2. 3.]
566, 264.38514738, 33949.33286476135, 11360, 96706, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
567, 264.841991109, 34017.82687020302, 11380, 96910, 0.0, 1435, 1, [1. 3. 2. 1. 3. 2. 0. 3. 1. 0. 3. 2. 0. 3. 2. 3.]
568, 265.34155993499996, 34137.76591300964, 11400, 97133, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
569, 265.803150299, 34253.558873176575, 11420, 97244, 0.0, 1380, 1, [1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 3. 3. 3. 0.]
570, 266.28019901899995, 34280.57380127907, 11440, 97403, 0.0, 1380, 1, [1. 2. 3. 1. 3. 2. 0. 3. 1. 0. 3. 2. 0. 3. 2. 3.]
571, 266.75319879299997, 34321.15541887283, 11460, 97528, 0.0, 1380, 1, [1. 3. 2. 1. 3. 2. 0. 3. 1. 0. 3. 2. 0. 3. 2. 3.]
572, 267.22782515899996, 34345.093291044235, 11480, 97676, 0.0, 1435, 1, [3. 0. 3. 2. 1. 3. 2. 0. 2. 1. 3. 2. 1. 0. 2. 1.]
573, 267.720028079, 34475.69161319733, 11500, 97797, 0.0, 1435, 1, [3. 2. 0. 1. 3. 2. 1. 0. 2. 3. 1. 0. 3. 2. 1. 3.]
574, 268.21731834599996, 34545.126194000244, 11520, 98031, 0.15, 1463, 2, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
575, 268.71172520399995, 34633.15899562836, 11540, 98141, 0.0, 1435, 1, [1. 3. 2. 0. 1. 2. 3. 0. 2. 3. 1. 0. 3. 2. 0. 3.]
576, 269.181294242, 34651.66594219208, 11560, 98286, 0.0, 1380, 1, [3. 2. 3. 1. 0. 3. 2. 1. 3. 2. 1. 0. 3. 1. 2. 3.]
577, 269.654001044, 34696.77775359154, 11580, 98479, 0.15, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
578, 270.13113821599995, 34725.315069913864, 11600, 98626, 0.0, 1380, 1, [3. 2. 3. 1. 2. 3. 0. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
579, 270.649480952, 35598.11185145378, 11620, 98748, 0.0, 1328, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
580, 271.12577913399997, 35615.31201124191, 11640, 98885, 0.0, 1380, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
581, 271.604596885, 35645.6371049881, 11660, 99182, 0.0, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
582, 272.08040491699995, 35676.56369280815, 11680, 99265, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
583, 272.573973493, 35707.25605916977, 11700, 99391, 0.0, 1380, 1, [1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 1.]
584, 273.049412299, 35736.55902838707, 11720, 99584, 0.0, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
585, 273.53595610699995, 35767.60189986229, 11740, 99735, 0.0, 1380, 1, [1. 3. 2. 0. 2. 3. 1. 2. 1. 0. 3. 2. 3. 1. 3. 0.]
586, 274.02105342799996, 35889.18330335617, 11760, 99868, 0.0, 1380, 1, [2. 1. 3. 2. 3. 0. 1. 3. 0. 2. 3. 1. 2. 3. 0. 1.]
587, 274.49508733199997, 35912.751604795456, 11780, 100166, 0.05, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 3. 3.]
588, 274.960546327, 35933.17181682587, 11800, 100277, 0.0, 1435, 1, [1. 2. 3. 0. 2. 3. 1. 2. 3. 0. 1. 2. 3. 1. 2. 3.]
589, 275.425102483, 36107.371536016464, 11820, 100380, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
590, 275.921304901, 36139.11043429375, 11840, 100601, 0.0, 1435, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 3.]
591, 276.39166781399996, 36162.77123975754, 11860, 100697, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
592, 276.865966254, 36187.76040005684, 11880, 100787, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
593, 277.35428462199997, 36223.030066013336, 11900, 100882, 0.05, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
594, 277.833054092, 36251.60332393646, 11920, 100953, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
595, 278.315637601, 36276.906818151474, 11940, 101054, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
596, 278.813483443, 36322.55020618439, 11960, 101167, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
597, 279.29646371099994, 36347.855573654175, 11980, 101285, 0.0, 1328, 1, [3. 2. 3. 2. 1. 3. 1. 2. 3. 1. 2. 3. 1. 2. 3. 3.]
598, 279.75942202799996, 36365.372381687164, 12000, 101387, 0.0, 1328, 1, [1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 1. 3. 3. 3.]
599, 280.227213287, 36385.09821009636, 12020, 101576, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
600, 280.69964133699995, 36420.9814221859, 12040, 101684, 0.0, 1435, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 3.]
601, 281.16452009899996, 36440.01954102516, 12060, 101840, 0.0, 1380, 1, [1. 3. 2. 1. 3. 0. 2. 3. 1. 2. 0. 3. 2. 1. 3. 2.]
602, 281.674491945, 36455.06865692139, 12080, 101946, 0.0, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
603, 282.14686221399995, 36482.264038324356, 12100, 102241, 0.1, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
604, 282.63532557699995, 36504.383323431015, 12120, 102437, 0.0, 1380, 1, [3. 2. 1. 3. 3. 1. 2. 3. 1. 0. 2. 1. 3. 2. 0. 3.]
605, 283.12038855799995, 36529.15785193443, 12140, 102530, 0.05, 1380, 1, [2. 1. 3. 0. 1. 3. 2. 3. 1. 2. 0. 3. 2. 1. 3. 2.]
606, 283.600858433, 36549.817278146744, 12160, 102807, 0.1, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
607, 284.08516654199997, 36589.653561115265, 12180, 102977, 0.1, 1380, 1, [3. 2. 0. 2. 1. 3. 2. 0. 1. 3. 2. 0. 1. 3. 2. 3.]
608, 284.564592667, 36622.22600603104, 12200, 103094, 0.05, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
609, 285.02627824499996, 36646.817390441895, 12220, 103294, 0.05, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 3. 1. 3. 2.]
610, 285.493426609, 36809.79032826424, 12240, 103407, 0.05, 1380, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
611, 285.950406171, 36832.813467502594, 12260, 103607, 0.0, 1328, 1, [3. 2. 3. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
612, 286.41236890199997, 36893.11209368706, 12280, 103703, 0.0, 1328, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
613, 286.918553596, 36916.03235411644, 12300, 103887, 0.0, 1328, 1, [3. 2. 3. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3.]
614, 287.38974188, 37003.039376974106, 12320, 104043, 0.0, 1328, 1, [1. 2. 3. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
615, 287.867510252, 37194.24629378319, 12340, 104208, 0.0, 1328, 1, [1. 2. 3. 3. 2. 1. 3. 2. 1. 0. 2. 1. 3. 1. 2. 3.]
616, 288.34429783499996, 37225.11258649826, 12360, 104407, 0.25, 1380, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
617, 288.815014106, 37276.00593709946, 12380, 104627, 0.0, 1380, 1, [1. 2. 3. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
618, 289.296247738, 37387.90472435951, 12400, 104795, 0.05, 1328, 1, [1. 2. 3. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
619, 289.782856865, 37422.19453930855, 12420, 104946, 0.0, 1270, 2, [3. 2. 0. 1. 3. 2. 0. 1. 3. 2. 0. 1. 3. 2. 0. 3.]
620, 290.26490218199996, 37446.15673303604, 12440, 105152, 0.05, 1241, 1, [2. 3. 1. 3. 2. 0. 1. 2. 3. 1. 0. 2. 1. 3. 2. 3.]
621, 290.73880668, 37603.80424284935, 12460, 105282, 0.05, 1241, 1, [2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2. 2.]
622, 291.205293646, 37640.72615027428, 12480, 105399, 0.1, 1241, 1, [1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0. 1. 2. 3. 0.]
623, 291.66140247699997, 37713.143525362015, 12500, 105525, 0.0, 1328, 1, [1. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 0.]
624, 292.17430250499996, 37740.71441721916, 12520, 105645, 0.0, 1328, 1, [1. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 0. 3. 2. 3. 3.]
625, 292.65165997699995, 37761.21236348152, 12540, 105778, 0.0, 1328, 1, [3. 2. 3. 2. 3. 1. 2. 3. 2. 0. 1. 2. 3. 0. 2. 3.]
626, 293.12496331499995, 37784.85483074188, 12560, 105938, 0.0, 1380, 1, [3. 2. 1. 3. 3. 2. 3. 0. 3. 1. 3. 2. 3. 0. 3. 2.]
627, 293.60050121899997, 37965.66653895378, 12580, 106085, 0.0, 1380, 1, [3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 2. 3. 3.]
628, 294.080189658, 38000.69772648811, 12600, 106241, 0.05, 1380, 1, [1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3. 1. 3. 2. 3.]
629, 294.562376541, 38027.59461188316, 12620, 106400, 0.0, 1380, 1, [3. 2. 1. 2. 3. 1. 2. 3. 2. 1. 3. 2. 1. 3. 2. 1.]
