Iteration, CPU Time, API Time, Total Episodes, Total Steps, Total Reward, Context Size, Num Attempts, Parameters
277, 2.333082995, 171.96508407592773, 80, 1137, -614.9057157535581, 2913, 1, [ 0.3 -0.7  1.5 -2.1  3.4 -4.6  5.2 -5.8  4.  -3.3  2.7 -1.9  0.6 -0.2   1.8 -2.4  3.1 -4.2  5.  -5.5  4.4 -3.   2.2 -1.5  0.9 -0.5  1.6 -2.2   3.3 -4.   5.1 -5.7  4.2 -3.2  2.5 -1.7  0.7 -0.3  1.9 -2.6  3.6 -4.4   5.3 -5.9  4.1 -3.1  2.4 -1.6  0.8 -0.1  1.7 -2.3  3.2 -4.1  5.4 -5.6   4.3 -3.4  2.3 -1.8  0.4 -0.6  1.4 -2.   3.  -4.3  5.5 -5.4  4.5 -3.5   2.6 -1.3  0.2 -0.9  1.3 -2.1  3.5 -4.5  5.6 -5.2  4.6 -3.6  2.8 -1.4   0.1 -1.   1.2 -2.5  3.7 -4.6  5.7 -5.1  4.7 -3.7  2.9 -1.2  0.5 -0.8   1.1 -2.4  3.8 -4.7  5.8 -4.9  4.8 -3.8  2.9 -1.3]
278, 1.0442118699999998, 49.6538610458374, 40, 711, -569.180939849372, 3480, 1, [ 3.1 -4.2  2.8 -0.9 -3.3  5.6 -2.1  1.4 -6.7  2.  -1.8  4.2 -5.   0.7  -2.4  3.9 -1.1  2.5 -0.3  4.4 -3.5  1.6 -4.9  0.8 -2.   5.1 -1.3  3.7  -0.6  2.9 -4.8  1.2 -3.2  4.  -0.7  2.3 -5.5  0.5 -1.   3.6 -4.1  1.9  -2.7  0.4 -3.3  2.2 -4.   1.1 -5.2  3.4 -1.5  2.6 -3.8  0.9 -4.5  2.1  -1.7  3.3 -2.4  1.  -5.   4.7 -3.1  2.  -4.2  1.7 -2.9  3.  -0.8  2.5  -1.6  3.8 -4.6  0.6 -2.2  1.9 -3.4  2.7 -0.5  4.1 -2.   3.5 -1.1  2.4  -3.6  0.8 -4.3  1.2 -2.6  3.1 -5.4  0.7 -1.9  2.8 -3.9  1.4 -4.7  2.2  -0.3  3.6 -1.   2.5 -3.2  1.1 -4.1  2.9 -1.5  3. ]
279, 2.020854268, 110.0631754398346, 60, 978, -1724.560658409222, 3480, 1, [ 3.21 -5.42  8.17 -1.35  0.89 -7.23  4.58 -2.99  1.12 -9.05  5.44 -3.66   2.73 -6.78  9.01 -4.22  0.07 -8.49  6.55 -0.99  7.9  -2.47  3.14 -1.78   4.62 -5.3   8.33 -6.14  1.59 -3.21  7.68 -4.85  0.43 -9.99  2.55 -1.23   5.66 -7.08  3.97 -2.09  6.01 -8.77  4.11 -5.55  1.   -3.32  7.44 -4.98   9.26 -2.86  0.55 -7.15  5.88 -6.32  2.27 -1.97  8.44 -3.71  4.29 -9.02   1.34 -5.83  6.97 -2.58  3.41 -4.11  0.99 -7.69  5.15 -1.63  8.6  -9.3   2.76 -3.85  4.18 -5.07  7.25 -6.12  1.92 -4.43  9.77 -2.04  5.33 -3.96   8.09 -1.27  2.64 -6.45  0.71 -9.56  3.98 -4.21  5.76 -7.23  8.44 -1.01   2.39 -3.61  4.71 -5.92  6.81 -2.15  7.03 -8.39  0.12 -9.07  5.22 -4.59]
280, 2.708903083, 227.98088431358337, 80, 1251, -1114.6702696834157, 3763, 1, [ 2.21 -4.42  7.17 -0.35 -0.11 -6.23  3.58 -1.99  0.12 -8.05  4.44 -2.66   1.73 -5.78  8.01 -3.22 -0.93 -7.49  5.55  0.01  6.9  -1.47  2.14 -0.78   3.62 -4.3   7.33 -5.14  0.59 -2.21  6.68 -3.85 -0.57 -8.99  1.55 -0.23   4.66 -6.08  2.97 -1.09  5.01 -7.77  3.11 -4.55  0.   -2.32  6.44 -3.98   8.26 -1.86 -0.45 -6.15  4.88 -5.32  1.27 -0.97  7.44 -2.71  3.29 -8.02   0.34 -4.83  5.97 -1.58  2.41 -3.11 -0.01 -6.69  4.15 -0.63  7.6  -8.3   1.76 -2.85  3.18 -4.07  6.25 -5.12  0.92 -3.43  8.77 -1.04  4.33 -2.96   7.09 -0.27  1.64 -5.45 -0.29 -8.56  2.98 -3.21  4.76 -6.23  7.44  0.99   1.39 -2.61  3.71 -4.92  5.81 -1.15  6.03 -7.39 -0.88 -8.07  4.22 -3.59]
281, 3.400911079, 278.1162302494049, 100, 1517, -1736.882398849661, 4046, 1, [ 3.21 -5.42  8.17 -1.35  0.89 -7.23  4.58 -2.99  1.12 -9.05  5.44 -3.66   2.73 -6.78  9.01 -4.22  0.07 -8.49  6.55 -0.99  7.9  -2.47  3.14 -1.78   4.62 -5.3   8.33 -6.14  1.59 -3.21  7.68 -4.85  0.43 -9.99  2.55 -1.23   5.66 -7.08  3.97 -2.09  6.01 -8.77  4.11 -5.55  1.   -3.32  7.44 -4.98   9.26 -2.86  0.55 -7.15  5.88 -6.32  2.27 -1.97  8.44 -3.71  4.29 -9.02   1.34 -5.83  6.97 -2.58  3.41 -4.11  0.99 -7.69  5.15 -1.63  8.6  -9.3   2.76 -3.85  4.18 -5.07  7.25 -6.12  1.92 -4.43  9.77 -2.04  5.33 -3.96   8.09 -1.27  2.64 -6.45  0.71 -9.56  3.98 -4.21  5.76 -7.23  8.44 -1.01   2.39 -3.61  4.71 -5.92  6.81 -2.15  7.03 -8.39  0.12 -9.07  5.22 -4.59]
282, 1.027981175, 47.88080668449402, 40, 592, -16.957635688194852, 3196, 1, [ 0.   0.5 -0.5  1.  -1.   0.5 -0.5  1.5 -1.5  0.   1.  -1.   0.5 -0.5   1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5  -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5   0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5   1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1.   0.   1.5 -1.5  0.5 -0.5  1.  -1.   0.5 -0.5  1.  -1. ]
283, 0.8237162560000002, 56.358367919921875, 40, 574, -215.0009254824184, 3763, 1, [ 0.2  0.   1.6 -0.7 -0.3 -0.9  1.7 -0.5 -3.2 -0.8  2.3 -2.6 -1.3  1.9   3.4  0.5 -4.4 -1.7  0.8 -1.4 -1.9  2.  -0.4  2.9 -1.5  3.2  0.3 -3.  -2.  -0.5 -0.6 -3.  -2.1 -3.8  1.5 -2.9  0.9  4.7  0.3  6.1  2.1 -4.3  -4.4  2.6  0.6  1.2  2.3  2.4  1.6  3.1  3.7  0.   2.2  2.6  5.6  4.8   2.3  3.2 -0.3  2.7  3.7  2.9 -5.3 -0.2 -8.1  1.2  2.9 -3.3  3.2 -3.5  -3.   1.6 -2.   0.4  0.1 -1.7 -1.1 -2.2  2.4 -3.   2.4 -0.4  3.4 -2.5  -0.1 -0.4 -2.3  1.1  1.6 -0.4 -7.5 -3.1 -7.9  0.8 -4.5  7.5  3.  -0.2   1.3 -0.3  2.6 -1.5 -4.4  2.2 -2.2 -0.2 -0.2  1.1]
284, 1.625588071, 106.814120054245, 60, 1187, -605.886194125607, 3785, 2, [  1.7   1.9  -1.8  -1.   -3.5  -0.  -10.   -0.    0.7  -1.5  -3.7  -0.    2.9   3.4  -1.   -1.9  -3.6  -3.2  -3.8   1.7   3.9  -4.2   0.8   4.    0.8   3.9  -2.1  -2.4  -1.4  -3.7   1.9   1.2   3.3  -0.   -5.1   6.1   -1.   -3.4  -4.2  -1.6  -2.1   2.4   3.5   3.5  -4.4  -0.6  -2.5   0.2    0.8  -1.9   0.3   3.3  -5.6   3.9  -6.8   0.9   1.8  -4.2  -6.7  -0.2    0.6   1.7   1.4   0.5   0.9   0.9  -3.8   3.6  -2.7  -2.5  -3.4  -2.1   -1.7  -0.7   0.2  -3.3   4.9   1.5  -1.4  -1.   -4.3  -0.6  -2.9  -2.3  -11.1   0.9   1.2   3.4  -2.3   0.4   1.9   2.1   1.6   4.1  -1.7   3.4   -2.6  -2.8  -1.   -1.2   3.5  -2.2  -1.7  -2.    5.4   1.5  -0.8   0.5]
285, 2.360773567, 180.54841923713684, 80, 1447, -9999.646254075318, 3763, 1, [10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.  10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.  10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.  10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.  10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.  10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10. 10.]
286, 3.35009932, 208.05766606330872, 100, 3804, 96.74190662354927, 4046, 1, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
287, 4.369554133, 230.83340501785278, 120, 6150, 94.79649232651498, 4046, 1, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
288, 5.1189044720000005, 280.003125667572, 140, 6410, -28.264879044318015, 3480, 1, [0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5  0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5 0.5]
289, 5.803828344, 327.6017715930939, 160, 6698, -2.948586702026521, 3196, 1, [0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1  0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1  0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1  0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1  0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1  0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1 0.1]
290, 6.485688808000001, 375.66371393203735, 180, 6906, -240.14876038342717, 2913, 1, [-4.7  2.3 -0.5  5.1 -3.2  1.  -2.8  4.4 -1.6  0.9 -5.5  2.9 -4.1  3.7  -2.   0.2  5.8 -3.6  1.5 -0.8  4.  -1.1  3.3 -5.   2.2 -4.6  0.7  1.9  -3.9  5.5 -2.5  4.1 -0.4  3.  -5.9  2.6 -1.7  4.8 -3.3  0.   5.2 -2.2   1.3 -4.3  3.8 -0.9  2.1 -5.4  4.6 -1.2  0.6  5.7 -3.1  1.4 -2.7  3.5  -5.3  2.  -0.3  4.2 -4.   1.1 -3.5  5.  -1.9  2.4 -4.8  3.1 -0.6  5.6  -2.3  1.7 -4.2  3.6 -1.   5.4 -3.   0.3  4.7 -2.6  1.8 -5.1  3.2 -0.2   5.9 -4.4  2.7 -1.4  3.9 -0.7  4.5 -5.8  1.6 -3.7  3.4 -0.1  5.3 -4.5   2.8 -1.3  3.  -0.9  5.1 -3.2  2.5 -4.6  0.4  4.9]
291, 7.175465908, 409.2226266860962, 200, 7166, -103.20148134332496, 2629, 1, [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.  1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.  1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.  1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.  1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
292, 7.904103099, 433.93553161621094, 220, 7406, -56.53582611967553, 2913, 1, [ 1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.   1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.  1. -1.]
293, 8.583590526, 465.09234380722046, 240, 7666, -407.3326508896024, 3196, 1, [2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  2.  1.3 1.3 1.3 1.3 1.3 1.3]
294, 9.265447836, 512.9422702789307, 260, 7891, -12.762570873223861, 3196, 1, [ 5.  -5.   4.  -4.   3.  -3.   2.  -2.   1.  -1.   0.5 -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. ]
295, 10.706319331, 554.8140873908997, 280, 12540, 235.36396837294328, 3763, 1, [5.   1.   0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01]
296, 12.14796567, 597.5244908332825, 300, 17520, 208.29655503076833, 3480, 1, [6.   1.   0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01]
297, 13.575726744, 663.5736527442932, 320, 22161, 282.7479425801896, 3480, 1, [1.5  2.5  3.5  4.5  5.5  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01  0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01 0.01]
298, 14.279641477, 713.5330464839935, 340, 22382, -616.7558248206873, 3196, 1, [ 3.7 -4.1  1.6 -0.3  5.  -2.7  4.4 -1.9  0.8 -3.2  2.5 -5.5  1.  -4.9   3.3 -0.6  2.1 -2.8  4.6 -1.2  0.5 -3.8  2.9 -4.4  1.7 -0.1  5.1 -2.5   3.  -6.   0.  -4.2  2.6 -1.7  5.9 -3.   4.1 -0.8  1.3 -2.9  3.5 -4.6   2.  -1.1  5.4 -3.1  0.2 -5.3  4.7 -2.   1.8 -0.4  3.9 -4.   2.2 -1.6   5.2 -3.3  0.7 -2.4  4.3 -0.9  1.4 -5.1  2.7 -3.7  0.6 -4.8  5.6 -1.   3.  -2.6  4.2 -0.5  1.9 -3.4  5.  -4.3  2.3 -1.5  0.1 -5.4  3.6 -2.2   4.5 -0.7  1.2 -3.9  5.3 -1.8  2.4 -4.7  0.3 -2.1  3.8 -5.2  1.5 -0.2   4.9 -3.   2.  -1.3  5.1 -4.   3.3 -2.8  0.9 -6. ]
299, 15.126264294, 860.2459733486176, 360, 22563, -428.01100110695927, 2913, 1, [ 2.   1.5  1.   0.5  0.  -0.5 -1.  -1.5 -2.  -2.5 -3.  -3.5 -4.  -4.5  -5.  -5.5 -6.   6.   5.5  5.   4.5  4.   3.5  3.   2.5  2.   1.5  1.   0.5  0.  -0.5 -1.  -1.5 -2.  -2.  -1.5 -1.  -0.5  0.   0.5  1.   1.5   2.   2.5  3.   3.5  4.   4.5  5.   5.5  6.   4.4 -3.2  2.1 -1.4  0.8  -4.6  3.3 -0.2  5.  -2.9  1.1 -4.   2.7 -5.3  3.5 -1.8  0.6 -5.   4.2  -3.1  1.9 -0.4  2.8 -4.7  3.6 -1.7  0.3 -5.2  2.5 -4.   1.5 -2.3  0.9  -3.4  6.  -5.5  4.  -3.   2.  -1.   0.   1.  -2.   3.  -4.   5.  -5.5   0.5 -3.5  2.5 -4.5  0.   0.   0.   0.   0.   0. ]
300, 15.841767262, 919.4588325023651, 380, 22796, -12.636274192123954, 2913, 1, [ 4.  -4.   3.5 -3.5  2.  -2.   1.5 -1.5  0.5 -0.5  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. ]
301, 16.541165406999998, 983.6984875202179, 400, 22916, -216.3513722572739, 3196, 1, [-6.  -5.9 -5.8 -5.7 -5.6 -5.5 -5.4 -5.3 -5.2 -5.1 -5.  -4.9 -4.8 -4.7  -4.6 -4.5 -4.4 -4.3 -4.2 -4.1 -4.  -3.9 -3.8 -3.7 -3.6 -3.5 -3.4 -3.3  -3.2 -3.1 -3.  -2.9 -2.8 -2.7 -2.6 -2.5 -2.4 -2.3 -2.2 -2.1 -2.  -1.9  -1.8 -1.7 -1.6 -1.5 -1.4 -1.3 -1.2 -1.1 -1.  -0.9 -0.8 -0.7 -0.6 -0.5  -0.4 -0.3 -0.2 -0.1  0.   0.1  0.2  0.3  0.4  0.5  0.6  0.7  0.8  0.9   1.   1.1  1.2  1.3  1.4  1.5  1.6  1.7  1.8  1.9  2.   2.1  2.2  2.3   2.4  2.5  2.6  2.7  2.8  2.9  3.   3.1  3.2  3.3  3.4  3.5  3.6  3.7   3.8  3.9  4.   4.1  4.2  4.3  4.4  4.5  4.6  4.7]
302, 17.314862607, 1056.8735973834991, 420, 23165, -5.599253664336624, 3480, 1, [ 0.4 -0.4  0.6 -0.6  0.2 -0.2  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0. ]
303, 18.142064564, 1084.402221441269, 440, 24016, 30.594197942098695, 3763, 1, [0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.8]
304, 18.970017158999998, 1134.3421919345856, 460, 24819, 28.393333333475386, 3763, 1, [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.  0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
305, 19.682824673, 1198.0308425426483, 480, 25029, -6.135820710628896, 3785, 2, [ 1.5 -1.5  1.6 -1.6  0.8 -0.8  0.4 -0.4  0.6 -0.6  0.2 -0.2  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.3]
306, 20.446767915, 1261.3832697868347, 500, 25309, -8.847819593164255, 3785, 2, [1.5  1.5  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.8 ]
